AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,BUILD_YEAR,SALE_YEAR,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
4,7.1785454837637,1.0,1.0,3,2,0,2,2,3,6532250,1981,2010,0,1,0
0,6.690842277418564,1.0,1.0,3,1,1,0,0,2,8934405,1982,2009,0,0,1
2,6.559615237493242,1.0,1.0,2,3,0,0,2,5,7818970,1980,2013,0,0,1
4,7.288927694521257,2.0,2.0,4,3,0,1,2,0,6272750,2005,2010,0,0,1
0,6.473890696352274,1.0,1.0,2,2,0,2,0,5,10374210,1978,2012,1,0,0
6,7.558516743045645,3.0,2.0,5,5,1,1,1,5,11081520,2002,2008,0,1,0
0,6.925595197110468,1.0,1.0,3,2,1,0,1,3,9213320,2001,2009,0,0,1
1,7.434847875211999,1.0,1.0,4,5,1,0,2,3,18855250,1976,2011,1,0,0
2,7.013915474810528,1.0,1.0,3,1,1,0,1,4,13363650,1973,2008,1,0,0
4,6.856461984594587,1.0,1.0,3,5,1,0,1,3,6408750,1993,2010,0,1,0
0,7.156176637480615,2.0,2.0,4,3,1,3,1,5,10934170,1989,2007,0,1,0
6,7.40184157874383,2.0,1.0,4,5,0,0,0,0,7016840,1973,2010,0,1,0
3,7.313886831633462,2.0,1.0,4,2,1,2,2,5,10681680,1985,2008,0,0,1
2,6.639875833826536,1.0,1.0,2,5,0,3,1,3,5737000,1990,2010,0,1,0
1,7.475905969367397,1.0,1.0,4,1,0,3,0,5,13668850,1991,2011,0,1,0
4,7.325148957955575,2.0,2.0,4,1,1,1,1,0,6597000,1982,2011,0,0,1
3,7.790282380703483,4.0,2.0,6,5,0,2,0,4,11436120,1983,2009,0,1,0
4,6.975413927455952,1.0,1.0,3,0,1,0,2,0,5046750,1962,2011,0,1,0
5,7.486613313139955,1.0,1.0,4,1,1,2,2,4,14819560,1997,2014,0,0,1
2,7.080026499922591,1.0,1.0,3,1,0,1,0,3,9797510,2003,2008,0,0,1
4,7.309212365692763,2.0,2.0,4,3,1,2,1,4,8188000,1980,2012,0,1,0
5,7.501082124259871,2.0,1.0,5,3,0,2,1,5,20441490,2002,2009,1,0,0
4,6.6039438246004725,1.0,1.0,2,1,1,0,0,2,6799000,1994,2010,0,1,0
3,7.355001921105257,2.0,1.0,4,5,0,0,0,5,10019360,2004,2012,0,1,0
4,7.099201743553092,1.0,1.0,3,1,0,2,0,0,8505000,1984,2012,1,0,0
6,7.415776975415394,2.0,1.0,4,0,1,2,0,1,13384340,1957,2004,1,0,0
6,7.333023014386481,2.0,1.0,4,5,0,1,1,2,10851180,1967,2006,1,0,0
0,6.812345094177479,1.0,1.0,3,0,1,1,2,3,8310590,1983,2009,0,1,0
0,6.536691597591305,1.0,1.0,2,1,1,0,2,1,7486235,2000,2009,0,0,1
2,6.659293919683638,1.0,1.0,2,3,0,1,1,5,7060000,1987,2011,0,1,0
2,7.085901464365611,1.0,1.0,3,0,0,3,0,5,10210500,2004,2010,0,1,0
4,7.2640301428995295,2.0,2.0,4,2,1,3,2,5,13180500,2000,2010,1,0,0
0,6.61472560020376,1.0,1.0,2,2,1,1,1,1,6390690,2005,2011,0,0,1
0,6.825460036255307,1.0,1.0,3,3,0,0,1,2,7178250,1998,2008,0,0,1
0,6.408528791059498,1.0,1.0,2,5,0,1,0,1,5383105,2001,2008,0,1,0
0,6.568077911411976,1.0,1.0,2,0,0,0,1,4,6978025,1996,2011,0,1,0
3,7.7458682297922685,4.0,2.0,6,3,0,3,0,5,12569800,1999,2009,0,1,0
6,7.500529485395295,3.0,2.0,5,3,0,2,2,5,11269470,1987,2008,0,0,1
5,7.534762657037537,2.0,1.0,5,2,0,1,0,5,14822920,1991,2009,0,0,1
3,7.734558844354756,4.0,2.0,6,1,0,0,2,5,13403120,2002,2012,0,0,1
4,7.4073177104694174,2.0,2.0,4,3,0,3,1,0,5314000,1982,2010,0,1,0
1,7.3277805384216315,1.0,1.0,4,2,0,0,1,4,11584500,1992,2009,0,0,1
2,6.823286122355687,1.0,1.0,3,0,0,0,0,4,12157650,2000,2007,1,0,0
5,7.527255919373784,2.0,1.0,5,0,1,0,1,3,12695630,1988,2012,0,1,0
2,6.9865664594064265,1.0,1.0,3,2,1,3,1,4,12944300,1994,2012,1,0,0
4,7.198931240688173,2.0,2.0,4,2,1,2,2,1,7384750,2003,2011,0,0,1
4,7.351799869057777,2.0,2.0,4,3,0,1,1,1,5749000,1996,2010,0,1,0
4,6.756932389247553,1.0,1.0,2,2,0,1,2,4,6063250,1972,2009,0,0,1
6,7.478169694159785,2.0,1.0,4,0,1,0,0,0,9626680,1985,2009,0,0,1
2,7.087573705557973,1.0,1.0,3,5,0,2,0,4,9273100,1997,2011,0,1,0
6,7.58629630715272,3.0,2.0,5,5,1,3,1,3,15559710,1976,2004,1,0,0
6,7.583756300707112,3.0,2.0,5,0,1,2,1,2,9665040,2000,2007,0,1,0
3,7.685243607975833,3.0,2.0,5,0,0,2,2,4,11751940,1997,2008,0,0,1
4,7.325807502595773,2.0,2.0,4,3,0,1,1,0,5686125,2004,2012,0,0,1
3,7.545389749611823,3.0,2.0,5,5,1,0,2,4,11526700,1986,2009,0,0,1
2,6.666956792429207,1.0,1.0,2,3,0,0,1,4,6900800,2001,2009,0,1,0
2,6.848005274576363,1.0,1.0,3,0,1,0,0,4,9824040,1975,2013,0,0,1
4,7.203405521083095,2.0,2.0,4,0,1,2,0,2,7524750,1970,2011,0,1,0
4,6.849066282633458,1.0,1.0,3,3,1,3,0,2,7102125,1979,2011,0,0,1
2,7.001245622069476,1.0,1.0,3,3,0,3,0,4,8901650,1979,2010,0,1,0
4,7.081708586105575,1.0,1.0,3,2,0,1,0,2,6499750,2001,2010,0,1,0
6,7.371489295214277,2.0,1.0,4,5,1,3,0,3,9637220,1982,2008,0,1,0
4,6.946975992135418,1.0,1.0,3,3,1,1,0,2,9567000,1991,2011,1,0,0
3,7.329093736246592,2.0,1.0,4,1,0,0,0,3,9890620,1991,2008,0,0,1
2,7.0317412587631285,1.0,1.0,3,0,1,3,1,3,8356850,1985,2008,0,1,0
1,7.4377951216719325,1.0,1.0,4,0,1,1,0,3,19297260,1969,2012,1,0,0
2,7.093404625868766,2.0,1.0,4,3,1,3,2,3,10096480,1986,2006,0,0,1
0,6.910750787961936,1.0,1.0,3,1,0,0,0,4,13709595,1999,2012,1,0,0
1,7.383989457978509,1.0,1.0,4,0,1,1,0,4,12364800,1963,2008,0,1,0
6,7.533158807455563,3.0,2.0,5,1,0,1,2,1,8074630,1960,2004,0,1,0
1,7.424165281042028,1.0,1.0,4,5,1,3,2,5,20302130,1995,2009,1,0,0
0,6.834108738813838,1.0,1.0,3,1,1,3,1,5,9494835,1980,2009,0,1,0
4,7.142827401161621,1.0,1.0,3,3,0,2,0,5,8970625,1997,2010,0,0,1
5,7.368339686311381,1.0,1.0,4,0,0,1,2,4,17556170,1972,2008,1,0,0
2,6.591673732008658,1.0,1.0,2,3,0,3,1,5,9860400,1993,2013,1,0,0
5,7.540090320145325,2.0,1.0,5,2,0,0,1,4,12235870,1991,2007,0,1,0
0,6.815639990074331,1.0,1.0,3,5,1,2,1,0,9350240,1990,2006,1,0,0
3,7.671826797878781,3.0,2.0,5,3,0,2,2,5,17180560,1993,2011,1,0,0
2,6.8001700683022,1.0,1.0,3,0,1,3,0,5,12906800,1973,2013,1,0,0
6,7.590346945602565,3.0,2.0,5,2,1,1,1,3,15965590,1992,2009,1,0,0
4,7.242797922793756,2.0,2.0,4,3,0,3,2,4,7443250,1971,2010,0,1,0
4,6.848005274576363,1.0,1.0,3,0,1,0,2,1,5895000,1990,2010,0,1,0
4,7.315883504509785,2.0,2.0,4,5,0,1,2,5,7868000,1966,2010,0,1,0
2,6.710523109452428,1.0,1.0,3,1,1,2,0,3,8707750,1999,2008,0,1,0
0,6.951772164398911,1.0,1.0,3,2,0,1,2,2,11329800,1989,2009,1,0,0
2,7.046647277848756,1.0,1.0,3,3,0,0,2,3,8318450,1990,2009,0,1,0
1,7.418180822726788,1.0,1.0,4,5,1,2,0,3,13009590,1979,2007,0,0,1
4,7.098375638590786,1.0,1.0,3,5,1,0,0,3,8333250,1980,2010,0,0,1
6,7.328437352895162,2.0,1.0,4,5,1,1,2,1,8078620,1970,2011,0,0,1
2,6.792344427470809,1.0,1.0,3,5,0,3,1,5,10674350,1975,2012,1,0,0
5,7.578145472419466,2.0,1.0,5,5,1,0,0,4,22302670,1976,2012,1,0,0
2,7.0825485693553,1.0,1.0,3,1,0,0,0,4,10749120,2002,2009,0,0,1
3,7.403061091090091,2.0,1.0,4,0,0,0,2,3,9575120,2003,2008,0,0,1
2,6.606650186198215,1.0,1.0,2,0,1,2,0,3,7525500,1974,2008,0,1,0
6,7.370230641807081,2.0,1.0,4,0,0,0,2,0,11385450,1965,2005,1,0,0
4,7.148345743900068,1.0,1.0,3,5,1,2,2,2,7544000,2003,2011,0,0,1
2,6.778784897685177,1.0,1.0,3,3,0,3,0,5,12177400,1990,2010,1,0,0
2,7.113142108707088,2.0,1.0,4,0,0,1,0,4,10071110,1983,2008,0,0,1
4,6.852242569051878,1.0,1.0,3,1,0,1,1,3,7922250,1995,2010,1,0,0
4,6.7650389767805414,1.0,1.0,2,0,1,2,0,1,7691250,1969,2012,1,0,0
6,7.566311014772463,3.0,2.0,5,0,1,0,1,0,7733620,1953,2004,0,1,0
6,7.388327859577107,2.0,1.0,4,3,0,0,1,4,13014740,1959,2006,1,0,0
3,7.68662133494462,3.0,2.0,5,3,1,3,2,5,18485760,1992,2010,1,0,0
4,6.946975992135418,1.0,1.0,3,5,1,3,1,0,4437750,1976,2009,0,1,0
4,6.856461984594587,1.0,1.0,3,3,1,2,0,0,8047500,1993,2011,1,0,0
4,7.21081845347222,2.0,2.0,4,1,0,3,1,1,5131250,1963,2010,0,1,0
6,7.461065514354283,2.0,1.0,4,5,0,2,2,0,11730190,1970,2006,1,0,0
0,6.840546529288687,1.0,1.0,3,2,0,3,1,5,11679050,1979,2009,1,0,0
4,7.302496423727326,2.0,2.0,4,5,1,3,2,0,6790750,1975,2010,0,0,1
3,7.687997166393016,3.0,2.0,5,2,0,2,0,4,11774560,1983,2009,0,0,1
1,7.444833273892193,1.0,1.0,4,2,0,2,1,3,11523870,1992,2009,0,0,1
2,6.786716950605081,1.0,1.0,3,5,0,1,2,3,6956820,1981,2009,0,0,1
6,7.473069088032197,2.0,1.0,4,1,1,0,0,4,16616430,1971,2005,1,0,0
2,7.1569563646156364,2.0,1.0,4,2,1,0,1,4,9606750,1981,2010,0,1,0
4,7.051855622955894,1.0,1.0,3,5,0,0,1,4,6125250,1978,2011,0,1,0
4,6.62273632394984,1.0,1.0,2,0,1,2,2,2,5807250,1999,2010,0,1,0
3,7.543273346705446,3.0,2.0,5,5,1,0,0,5,11805840,1987,2009,0,1,0
2,7.099201743553092,2.0,1.0,4,2,0,3,0,3,13261700,1988,2010,1,0,0
4,7.129297548929373,1.0,1.0,3,3,1,0,1,0,5710250,1979,2010,0,0,1
3,7.545389749611823,3.0,2.0,5,3,1,3,2,5,16967540,1992,2009,1,0,0
0,6.937314081223682,1.0,1.0,3,0,0,0,1,0,5743315,1987,2008,0,1,0
2,7.134093721192866,2.0,1.0,4,2,0,3,1,4,9095330,1993,2014,0,0,1
3,7.474204806496124,2.0,1.0,4,1,0,0,0,3,14826580,1993,2012,1,0,0
4,7.3914152346753585,2.0,2.0,4,2,0,0,1,3,11168750,1987,2012,1,0,0
2,6.85751406254539,1.0,1.0,3,2,0,2,1,5,11264700,1983,2013,1,0,0
1,7.591357046698551,2.0,1.0,5,2,0,3,1,4,20697180,1989,2008,1,0,0
4,7.395107546562485,2.0,2.0,4,3,0,1,1,1,6008250,2003,2010,0,1,0
2,6.680854678790215,1.0,1.0,2,3,0,1,1,5,7142850,1985,2008,0,1,0
4,7.369600720526409,2.0,2.0,4,3,1,3,1,2,11268000,1979,2011,1,0,0
2,6.985641817639208,1.0,1.0,3,2,0,2,1,3,11318950,1999,2008,1,0,0
1,7.546974117516527,2.0,1.0,5,2,1,3,2,3,14358470,1998,2009,0,0,1
2,6.880384082186005,1.0,1.0,3,3,1,2,0,3,12173800,1971,2011,1,0,0
2,6.738152494595957,1.0,1.0,3,0,1,3,0,4,9319450,2002,2009,0,1,0
2,6.872128101338986,1.0,1.0,3,3,0,2,1,3,6598000,1979,2006,0,1,0
6,7.462789157412448,2.0,1.0,4,2,0,3,0,0,8539610,1998,2011,0,0,1
3,7.1731917424865985,1.0,1.0,3,1,1,2,2,5,10779980,2003,2008,0,0,1
5,7.31986492980897,1.0,1.0,4,5,0,1,2,5,11220930,1983,2007,0,1,0
5,7.543273346705446,2.0,1.0,5,0,1,2,1,4,21014810,1986,2009,1,0,0
1,7.3395376954076745,1.0,1.0,4,5,1,3,2,5,19142980,2001,2010,1,0,0
4,6.930494765951626,1.0,1.0,3,5,1,2,0,2,7310375,1999,2010,0,0,1
4,6.682108597449809,1.0,1.0,2,5,0,0,0,2,7506500,1995,2009,1,0,0
1,7.392647520721623,1.0,1.0,4,3,1,2,0,4,13099130,1996,2010,0,1,0
3,7.385230923066573,2.0,1.0,4,2,0,0,2,3,8599740,2002,2009,0,1,0
5,7.45182223652793,1.0,1.0,4,1,1,2,2,4,14028720,1971,2010,0,0,1
2,6.856461984594587,1.0,1.0,3,5,1,0,1,4,11873250,1985,2008,1,0,0
5,7.5595594960077,2.0,1.0,5,0,1,2,1,3,20496430,1973,2007,1,0,0
5,7.331714969726466,1.0,1.0,4,0,1,3,0,5,14203260,1987,2013,0,0,1
4,6.985641817639208,1.0,1.0,3,0,1,0,2,1,5940250,1975,2011,0,1,0
2,6.90975328164481,1.0,1.0,3,5,1,3,0,4,10232240,2008,2014,0,0,1
2,6.842683282238422,1.0,1.0,3,2,0,3,0,5,9037200,1996,2008,0,1,0
3,7.771488760117616,4.0,2.0,6,1,1,0,0,5,13851040,1986,2008,0,1,0
2,7.1204443723924875,2.0,1.0,4,2,0,3,2,3,13331300,2000,2010,1,0,0
2,7.124478262493424,2.0,1.0,4,5,0,3,1,5,13896950,2004,2013,1,0,0
6,7.438383530044307,2.0,1.0,4,1,1,2,1,0,7326290,1965,2007,0,1,0
3,7.792348924113037,4.0,2.0,6,1,0,3,0,4,12532900,1996,2011,0,1,0
2,6.68586094706836,1.0,1.0,3,0,0,1,0,4,7385300,1971,2009,0,1,0
6,7.315218389752975,2.0,1.0,4,0,0,1,1,2,10769370,1958,2009,1,0,0
1,7.3453648404168685,1.0,1.0,4,0,1,1,1,5,18531930,1984,2008,1,0,0
0,6.406879986069314,1.0,1.0,2,2,1,2,2,2,8605340,1974,2010,1,0,0
2,7.152268856032539,2.0,1.0,4,0,1,0,2,4,10150100,1978,2012,0,1,0
2,6.673297967767654,1.0,1.0,2,3,0,1,2,3,9525100,1996,2014,1,0,0
5,7.537962659768208,2.0,1.0,5,3,0,0,1,5,20734630,1982,2011,1,0,0
4,6.692083742506628,1.0,1.0,2,1,0,0,2,5,7210750,1979,2009,0,0,1
5,7.341483852363161,1.0,1.0,4,5,1,2,0,5,19083430,1970,2009,1,0,0
3,7.217443431696533,2.0,1.0,4,2,1,3,2,3,12572000,1998,2008,1,0,0
5,7.367708572374371,1.0,1.0,4,5,0,3,1,3,11173220,2004,2009,0,0,1
1,7.492203042618741,1.0,1.0,4,1,1,1,2,4,20940460,1996,2014,1,0,0
4,6.556778356158042,1.0,1.0,2,1,1,0,1,5,6965500,1972,2010,0,1,0
1,7.333676395657684,1.0,1.0,4,1,0,3,1,4,11779810,1983,2007,0,0,1
2,6.910750787961936,1.0,1.0,3,0,1,2,1,5,9778110,1998,2010,0,0,1
2,6.917705609835305,1.0,1.0,3,0,1,3,2,5,9773000,1998,2014,0,1,0
1,7.492203042618741,1.0,1.0,4,5,1,0,2,3,12653630,1993,2007,0,1,0
3,7.470793774195062,2.0,1.0,4,3,0,2,2,5,10630800,1986,2010,0,0,1
0,7.080026499922591,1.0,1.0,3,2,1,2,0,2,14196640,1992,2008,1,0,0
2,7.059617628291383,1.0,1.0,3,0,0,3,2,4,12873650,1970,2009,1,0,0
5,7.523481312573497,2.0,1.0,5,3,1,0,1,3,13698720,1985,2012,0,0,1
2,7.069874128458572,1.0,1.0,3,0,1,2,0,4,10881370,1995,2010,0,0,1
3,7.315218389752975,2.0,1.0,4,0,1,0,0,4,11327760,2003,2008,0,0,1
4,7.390798521735676,2.0,2.0,4,5,1,0,2,2,8892625,2004,2011,0,0,1
4,6.78332520060396,1.0,1.0,2,3,0,3,0,0,5057875,1999,2010,0,0,1
2,7.136483208590247,2.0,1.0,4,2,1,3,2,3,9481950,1984,2009,0,1,0
4,6.313548046277095,1.0,1.0,2,2,1,3,0,1,4950250,1964,2011,0,0,1
1,7.497207223203318,2.0,1.0,5,5,1,3,1,3,12993900,1989,2012,0,0,1
4,6.580639137284949,1.0,1.0,2,0,1,1,2,0,6453250,2002,2009,1,0,0
6,7.360739903058278,2.0,1.0,4,2,0,1,1,4,8545010,1974,2007,0,0,1
2,6.583409222158765,1.0,1.0,2,3,1,1,2,5,8725650,2001,2008,0,1,0
2,7.045776576879511,1.0,1.0,3,2,0,0,0,5,10437110,1988,2009,0,0,1
3,7.321849713788356,2.0,1.0,4,5,0,3,0,4,9507320,1988,2011,0,0,1
2,6.85751406254539,1.0,1.0,3,3,0,3,2,4,7862800,1982,2010,0,1,0
3,7.803435056952168,4.0,2.0,6,5,0,3,0,3,12084280,1985,2010,0,0,1
5,7.3758821482150125,1.0,1.0,4,3,1,1,2,3,12569440,1984,2013,0,0,1
4,6.964135612418245,1.0,1.0,3,5,0,0,1,1,7020750,1990,2011,1,0,0
4,7.271008538280992,2.0,2.0,4,5,1,2,0,0,6505500,1976,2010,0,1,0
4,7.38770923908104,2.0,2.0,4,3,0,2,2,0,5829250,1986,2009,0,1,0
0,6.448889394146858,1.0,1.0,2,0,1,0,0,5,11719720,1980,2008,1,0,0
2,6.859614903654202,1.0,1.0,3,1,0,3,0,4,8801100,1991,2009,0,1,0
3,7.446585099157725,2.0,1.0,4,0,0,2,2,4,9470340,2003,2010,0,1,0
3,7.195937226475569,2.0,1.0,4,5,0,0,2,4,11813720,1995,2011,1,0,0
1,7.478734825567875,1.0,1.0,4,2,0,2,2,5,19844870,1989,2015,1,0,0
4,7.001245622069476,1.0,1.0,3,0,1,1,0,1,6465000,1987,2011,0,1,0
2,6.917705609835305,1.0,1.0,3,2,0,1,0,5,9207350,1997,2010,0,1,0
4,7.085901464365611,1.0,1.0,3,3,0,3,0,4,10795500,1991,2009,1,0,0
0,6.436150368369428,1.0,1.0,2,5,0,3,2,2,5378000,1987,2007,0,1,0
2,7.148345743900068,2.0,1.0,4,3,0,2,2,4,10030140,1998,2008,0,0,1
3,7.188412736496954,1.0,1.0,3,2,0,3,0,5,9140480,1996,2010,0,1,0
3,7.793174347189205,4.0,2.0,6,3,1,3,2,3,18796780,1991,2010,1,0,0
3,7.271008538280992,2.0,1.0,4,0,1,3,2,4,13444320,1986,2012,1,0,0
0,6.55250788703459,1.0,1.0,2,3,1,2,2,5,11764865,1997,2008,1,0,0
2,7.119635638017636,2.0,1.0,4,1,1,3,2,4,11240520,1990,2010,0,0,1
6,7.463936604468925,2.0,1.0,4,2,1,1,1,0,7670180,1964,2008,0,0,1
2,6.982862751468942,1.0,1.0,3,2,1,1,1,3,8372710,1979,2010,0,0,1
2,6.803505257608338,1.0,1.0,3,0,1,0,0,4,9491300,2000,2014,0,1,0
6,7.419979923661835,2.0,1.0,4,5,1,1,0,2,13852750,1961,2006,1,0,0
0,6.9782137426306985,1.0,1.0,3,3,0,1,1,5,9537120,1999,2007,0,0,1
4,7.149131598557407,1.0,1.0,3,2,0,0,2,5,11026000,1983,2011,1,0,0
0,7.118826249062078,2.0,2.0,4,3,0,1,0,1,13158180,1995,2007,1,0,0
4,7.24422751560335,2.0,2.0,4,1,0,2,2,1,6195750,1963,2012,0,0,1
1,7.37650812632622,1.0,1.0,4,5,1,2,1,3,11450470,1972,2011,0,0,1
1,7.506042178518122,2.0,1.0,5,3,0,3,0,5,13763020,1993,2009,0,1,0
0,6.804614520062624,1.0,1.0,3,2,0,2,2,5,12133045,1987,2010,1,0,0
0,6.678342114654332,1.0,1.0,2,1,1,0,0,4,9954125,1974,2009,0,0,1
3,7.47477218239787,2.0,1.0,4,2,1,0,0,3,15329240,1990,2012,1,0,0
6,7.521859252201629,3.0,2.0,5,5,0,0,2,2,14445470,1998,2004,1,0,0
2,7.160845906664299,2.0,1.0,4,3,1,2,2,5,15780550,1996,2013,1,0,0
6,7.387090235656757,2.0,1.0,4,3,1,2,2,4,10172480,1987,2006,0,1,0
2,6.933423025730715,1.0,1.0,3,3,1,0,0,4,13885100,1999,2009,1,0,0
6,7.37650812632622,2.0,1.0,4,2,1,1,1,0,11762090,1992,2009,1,0,0
6,7.547501682814967,3.0,2.0,5,3,1,0,0,0,9315600,1983,2008,0,1,0
3,7.730174795246222,4.0,2.0,6,1,0,0,0,4,13221960,1997,2009,0,0,1
3,7.786136437783072,4.0,2.0,6,5,0,2,2,3,17099760,1980,2008,1,0,0
2,6.9874902470009905,1.0,1.0,3,5,0,2,0,5,9692960,1984,2011,0,0,1
2,6.590301048196686,1.0,1.0,2,2,1,2,1,5,7638500,1980,2014,0,1,0
5,7.546446273746024,2.0,1.0,5,3,0,3,1,4,11863010,1967,2009,0,1,0
1,7.374629015218945,1.0,1.0,4,2,1,1,2,3,11679830,1998,2007,0,1,0
2,7.149916836132109,2.0,1.0,4,3,0,2,0,4,14254400,1978,2010,1,0,0
1,7.473069088032197,1.0,1.0,4,2,0,2,0,4,12308520,1987,2008,0,1,0
0,6.876264611890766,1.0,1.0,3,0,1,3,1,2,11157225,1974,2009,1,0,0
6,7.409741954080923,2.0,1.0,4,5,1,3,0,3,9463960,1960,2008,0,1,0
4,7.099201743553092,1.0,1.0,3,5,0,3,2,4,7491375,1986,2011,0,0,1
2,6.86484777797086,1.0,1.0,3,2,1,3,1,5,12863400,2004,2008,1,0,0
2,6.706862336602747,1.0,1.0,3,2,1,1,0,3,8027500,1987,2009,0,1,0
0,6.86484777797086,1.0,1.0,3,2,1,1,0,0,11221720,2002,2010,1,0,0
2,6.994849985833071,1.0,1.0,3,3,1,0,0,5,14893850,1985,2008,1,0,0
2,6.97166860472579,1.0,1.0,3,5,1,0,0,4,9572300,1982,2012,0,1,0
3,7.771067086065406,4.0,2.0,6,3,0,2,2,3,10463400,1978,2008,0,1,0
4,7.280008252884188,2.0,2.0,4,0,1,3,1,2,10475000,1972,2012,1,0,0
1,7.59337419312129,2.0,1.0,5,2,0,3,2,5,21969520,1988,2009,1,0,0
6,7.52456122628536,3.0,2.0,5,1,1,2,2,4,16550350,1970,2005,1,0,0
6,7.518064181233078,3.0,2.0,5,2,0,1,0,4,9871170,1969,2005,0,1,0
1,7.4770384723196965,1.0,1.0,4,3,1,0,0,3,20331090,1975,2012,1,0,0
2,7.044905117129371,1.0,1.0,3,3,1,3,0,3,9352100,1969,2007,0,1,0
2,7.116394144093465,2.0,1.0,4,3,0,3,1,4,8588100,1995,2013,0,1,0
2,7.142036574706803,2.0,1.0,4,0,0,3,2,5,10265430,1981,2014,0,0,1
4,6.8001700683022,1.0,1.0,3,3,1,3,0,3,9451250,1972,2011,1,0,0
2,6.610696044717759,1.0,1.0,2,5,1,3,1,5,8010660,1977,2014,0,0,1
2,6.96979066990159,1.0,1.0,3,5,1,1,0,4,9955930,1985,2012,0,0,1
2,6.887552571664617,1.0,1.0,3,5,1,2,0,5,10044600,1971,2011,0,0,1
1,7.484368643286131,1.0,1.0,4,5,0,3,0,3,19459290,2000,2012,1,0,0
3,7.417580402414544,2.0,1.0,4,0,1,2,0,5,12054580,1994,2008,0,0,1
6,7.524021415206125,3.0,2.0,5,3,1,1,1,2,14646780,1994,2008,1,0,0
2,7.115582126184454,2.0,1.0,4,0,0,2,0,3,13874850,2006,2013,1,0,0
3,7.253470382684528,2.0,1.0,4,5,1,0,0,3,8992960,1980,2008,0,1,0
3,7.8009820712577405,4.0,2.0,6,3,0,0,0,3,18334400,1978,2008,1,0,0
2,6.976348070447749,1.0,1.0,3,3,1,0,2,5,10223050,1992,2011,0,1,0
3,7.3864708488298945,2.0,1.0,4,2,0,3,0,4,10282340,1995,2008,0,0,1
3,7.171656822768514,1.0,1.0,3,3,1,3,0,5,10423760,2000,2008,0,1,0
1,7.56164174558878,2.0,1.0,5,3,0,2,1,4,12320640,1993,2010,0,1,0
2,6.690842277418564,1.0,1.0,3,3,1,3,2,3,7915350,1972,2010,0,0,1
1,7.368970402194793,1.0,1.0,4,0,0,2,1,4,10671450,1987,2007,0,1,0
6,7.5406215286571525,3.0,2.0,5,2,0,0,2,1,13650440,1972,2009,1,0,0
3,7.366445148327599,2.0,1.0,4,5,0,3,2,3,12363680,1984,2008,1,0,0
0,7.011213987350367,1.0,1.0,3,0,1,0,2,4,9977280,1977,2009,0,1,0
4,6.875232087276577,1.0,1.0,3,1,0,2,0,2,6297250,1980,2011,0,0,1
4,7.430707082545968,2.0,2.0,4,5,0,2,1,3,11110000,1983,2011,1,0,0
6,7.469654172932128,2.0,1.0,4,0,0,2,1,2,7091060,1957,2010,0,1,0
1,7.476472381163905,1.0,1.0,4,2,1,1,1,4,13161500,1976,2007,0,0,1
6,7.412160334945205,2.0,1.0,4,0,1,2,0,1,14178210,1998,2006,1,0,0
2,6.690842277418564,1.0,1.0,3,2,0,2,1,3,8828350,1985,2014,1,0,0
4,6.587550014824796,1.0,1.0,2,3,0,2,2,3,6553750,1963,2011,1,0,0
4,7.113142108707088,1.0,1.0,3,1,0,0,2,5,10933000,1963,2011,1,0,0
1,7.598399329323964,2.0,1.0,5,2,0,1,2,3,20550920,1985,2011,1,0,0
4,6.836259277277067,1.0,1.0,3,5,0,2,2,4,8092500,1968,2010,1,0,0
2,6.602587892189336,1.0,1.0,2,2,0,0,1,3,5940040,1972,2009,0,0,1
6,7.474204806496124,2.0,1.0,4,3,1,1,2,2,14912460,1999,2007,1,0,0
6,7.453561871643373,2.0,1.0,4,5,1,0,2,2,14471130,1987,2006,1,0,0
5,7.557472901614746,2.0,1.0,5,2,1,0,2,4,15090150,1993,2013,0,0,1
2,6.591673732008658,1.0,1.0,2,3,1,1,0,3,7918980,1977,2012,0,0,1
4,7.410347097821024,2.0,2.0,4,5,0,0,1,3,11248000,1985,2009,1,0,0
2,7.13966033596492,2.0,1.0,4,2,1,3,0,3,15044200,2002,2010,1,0,0
6,7.463936604468925,2.0,1.0,4,0,0,0,2,4,9872490,2000,2012,0,1,0
0,6.673297967767654,1.0,1.0,2,0,0,3,2,3,7359275,2004,2009,0,1,0
3,7.695757990554761,3.0,2.0,5,1,1,2,0,4,12687420,1998,2009,0,1,0
6,7.557472901614746,3.0,2.0,5,0,0,3,1,0,6997850,1977,2007,0,1,0
2,6.75343791859778,1.0,1.0,3,2,1,1,2,3,7738700,1997,2015,0,1,0
1,7.52456122628536,2.0,1.0,5,5,1,0,2,4,21437220,2004,2010,1,0,0
1,7.438971592395862,1.0,1.0,4,0,0,3,0,4,12185540,1978,2010,0,1,0
2,6.870053411798126,1.0,1.0,3,5,0,0,1,5,11224050,1970,2009,1,0,0
1,7.543802867501509,2.0,1.0,5,3,1,0,1,4,13041980,1974,2008,0,1,0
6,7.342131730584722,2.0,1.0,4,1,1,3,1,1,7359840,1954,2006,0,1,0
2,6.82001636467413,1.0,1.0,3,3,1,3,1,5,12501600,2002,2014,1,0,0
